index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher,units sold,language
778,2010.0,Life,Keith Richards,English,Intermediate,3.84,60409,popular_fiction,926.84,556.104,7.99,900,Random House LLC,28512,English
779,2008.0,Unaccustomed Earth,Jhumpa Lahiri,English,Excellent,4.11,60126,popular_fiction,458.85,0.0,3.99,903,"Amazon Digital Services,  Inc.",28296,English
780,1998.0,The Pilot's Wife,Anita Shreve,English,Intermediate,3.5,71777,popular_fiction,1367.35,820.41,11.89,904,Simon and Schuster Digital Sales Inc,28296,English
781,1985.0,White Noise,Don DeLillo,English,Intermediate,3.86,55678,popular_fiction,573.85,0.0,4.99,905,"Amazon Digital Services,  Inc.",28296,English
782,1992.0,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,English,Famous,4.42,66079,popular_fiction,343.85,0.0,2.99,907,"Amazon Digital Services,  Inc.",2943,English
783,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,Charles Darwin,English,Intermediate,3.97,64162,popular_fiction,1033.85,620.31,8.99,909,HarperCollins Publishers,2943,English
784,2003.0,Blankets,Craig Thompson,English,Excellent,4.06,70454,popular_fiction,343.85,0.0,2.99,909,"Amazon Digital Services,  Inc.",2943,English
785,2008.0,The Story of Edgar Sawtelle,David Wroblewski,English,Intermediate,3.6,70382,nonfiction,343.85,0.0,2.99,910,"Amazon Digital Services,  Inc.",2943,English
786,2000.0,Drowning Ruth,Christina Schwarz,English,Intermediate,3.73,67768,popular_fiction,573.85,0.0,4.99,911,"Amazon Digital Services,  Inc.",2916,English
787,1971.0,Post Office,Charles Bukowski,English,Excellent,4.01,59295,nonfiction,343.85,206.31,2.99,913,HarperCollins Publishers,2916,English
788,1992.0,All the Pretty Horses,Cormac McCarthy,English,Intermediate,3.97,68451,popular_fiction,458.85,0.0,3.99,914,"Amazon Digital Services,  Inc.",2916,English
789,1914.0,"Sherlock Holmes: The Complete Novels and Stories, Vol 2","Arthur Conan Doyle, Kyle Freeman",,Famous,4.46,66857,nonfiction,1263.85,758.31,10.99,914,Random House LLC,2916,
790,1997.0,"One Piece, Volume 01","EiichirÅ Oda, Andy Nakatani",English,Famous,4.42,67047,popular_fiction,458.85,0.0,3.99,915,"Amazon Digital Services,  Inc.",2916,English
791,1968.0,The Last Unicorn,Peter S. Beagle,English,Excellent,4.18,76277,popular_fiction,343.85,0.0,2.99,916,"Amazon Digital Services,  Inc.",2916,English
792,2005.0,Magyk,Angie Sage,English,Intermediate,3.8,86805,popular_fiction,343.85,206.31,2.99,917,"Amazon Digital Services,  Inc.",2916,English
793,2000.0,Fever 1793,Laurie Halse Anderson,English,Intermediate,3.89,81945,popular_fiction,458.85,0.0,3.99,918,"Amazon Digital Services,  Inc.",2916,English
794,2008.0,The Likeness,Tana French,English,Excellent,4.05,72480,popular_fiction,803.85,482.31,6.99,920,Penguin Group (USA) LLC,2916,English
795,2015.0,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,English,Excellent,4.07,61439,popular_fiction,930.35,558.21,8.09,921,Penguin Group (USA) LLC,2916,English
796,1894.0,The Jungle Book,Rudyard Kipling,English,Intermediate,3.94,67107,fiction,113.85,68.31,0.99,922,"Amazon Digital Services,  Inc.",2916,English
797,2013.0,I Am Pilgrim,Terry Hayes,English,Excellent,4.23,49740,popular_fiction,573.85,344.31,4.99,924,"Amazon Digital Services,  Inc.",2916,English
798,1956.0,Howl and Other Poems ,"Allen Ginsberg, William Carlos Williams",English,Excellent,4.14,71968,nonfiction,1269.6,761.76,11.04,926,HarperCollins Publishers,2916,English
799,1997.0,Don't Sweat the Small Stuff,Richard Carlson,English,Intermediate,3.95,63324,popular_fiction,884.35,530.61,7.69,927,Random House LLC,2916,English
800,2011.0,Go the Fuck to Sleep,"Adam Mansbach, Ricardo CortÃ©s",English,Excellent,4.26,71816,popular_fiction,113.85,68.31,0.99,930,"Amazon Digital Services,  Inc.",2916,English
801,1992.0,Mostly Harmless,Douglas Adams,English,Intermediate,3.96,72426,nonfiction,573.85,344.31,4.99,931,Simon and Schuster Digital Sales Inc,2916,English
802,2003.0,Benjamin Franklin: An American Life,Walter Isaacson,English,Intermediate,3.96,70335,popular_fiction,573.85,344.31,4.99,933,Macmillan,2916,English
803,2011.0,The Tiger's Wife,TÃ©a Obreht,English,Novice,3.37,66104,popular_fiction,113.85,0.0,0.99,936,"Amazon Digital Services,  Inc.",2916,English
804,2005.0,Poison Study,Maria V. Snyder,English,Excellent,4.16,96417,popular_fiction,343.85,0.0,2.99,937,"Amazon Digital Services,  Inc.",2916,English
805,2007.0,Lover Unbound,J.R. Ward,English,Excellent,4.33,97514,fiction,910.86,546.516,7.99,938,"Amazon Digital Services,  Inc.",2916,English
806,2004.0,Going Postal,Terry Pratchett,English,Excellent,4.36,75186,fiction,1366.86,820.116,11.99,939,Penguin Group (USA) LLC,2916,English
807,1830.0,The Book of Mormon,"Anonymous, Joseph Smith Jr.",English,Excellent,4.37,63530,popular_fiction,1366.86,820.116,11.99,941,Random House LLC,2916,English
808,1980.0,The Mist,Stephen King,English,Intermediate,3.92,82062,nonfiction,340.86,204.516,2.99,943,"Amazon Digital Services,  Inc.",2916,English
809,2005.0,Dead Beat,Jim Butcher,English,Famous,4.43,78123,popular_fiction,568.86,0.0,4.99,944,"Amazon Digital Services,  Inc.",2916,English
810,2015.0,Golden Son,Pierce Brown,English,Famous,4.46,57614,popular_fiction,112.86,0.0,0.99,946,"Amazon Digital Services,  Inc.",2916,English
811,2002.0,Night Watch,Terry Pratchett,English,Famous,4.47,71271,nonfiction,910.86,546.516,7.99,947,"Amazon Digital Services,  Inc.",2916,English
812,1986.0,The Light Fantastic,Terry Pratchett,English,Intermediate,3.94,75196,nonfiction,112.86,67.716,0.99,949,"Amazon Digital Services,  Inc.",2916,English
813,2009.0,What the Dog Saw and Other Adventures,Malcolm Gladwell,English,Intermediate,3.82,65277,popular_fiction,876.66,525.996,7.69,950,Random House LLC,2916,English
814,2015.0,Pretty Girls,Karin Slaughter,English,Intermediate,3.95,60737,popular_fiction,226.86,0.0,1.99,952,"Amazon Digital Services,  Inc.",2916,English
815,2008.0,Last Argument of Kings,Joe Abercrombie,English,Excellent,4.26,65068,popular_fiction,568.86,341.316,4.99,952,Macmillan,2916,English
816,2014.0,Revival,Stephen King,English,Intermediate,3.75,53662,popular_fiction,568.86,0.0,4.99,953,"Amazon Digital Services,  Inc.",2916,English
817,1954.0,Horton Hears a Who!,Dr. Seuss,English,Excellent,4.16,80883,popular_fiction,112.86,67.716,0.99,955,"Amazon Digital Services,  Inc.",2916,English
818,2006.0,The Blind Side: Evolution of a Game,Michael   Lewis,English,Excellent,4.16,37792,children,226.86,136.116,1.99,956,HarperCollins Publishers,2889,English
819,2001.0,Lirael,Garth Nix,English,Excellent,4.29,78903,popular_fiction,876.66,525.996,7.69,957,Penguin Group (USA) LLC,2889,English
820,2006.0,School's Out Forever,James Patterson,English,Excellent,4.16,90157,fiction,340.86,204.516,2.99,958,"Amazon Digital Services,  Inc.",2889,English
821,2007.0,é»’åŸ·äº‹ I [Kuroshitsuji I],"Yana Toboso, Tomo Kimura",English,Excellent,4.37,74378,nonfiction,1366.86,820.116,11.99,960,Penguin Group (USA) LLC,2889,English
822,2015.0,Winter,Marissa Meyer,English,Famous,4.49,100464,nonfiction,397.86,0.0,3.49,961,"Amazon Digital Services,  Inc.",2889,English
823,1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",English,Intermediate,3.94,80299,popular_fiction,568.86,341.316,4.99,963,Random House LLC,2889,English
824,2012.0,,Emily Seife,English,Famous,4.4,67264,popular_fiction,340.86,0.0,2.99,963,"Amazon Digital Services,  Inc.",2889,English
825,2008.0,The Painted Man,Peter V. Brett,English,Excellent,4.27,64416,popular_fiction,454.86,272.916,3.99,966,"Amazon Digital Services,  Inc.",2889,English
826,1678.0,,John Bunyan,,Intermediate,3.98,67777,popular_fiction,856.14,513.684,7.51,967,Penguin Group (USA) LLC,2889,
827,2005.0,One Shot,Lee Child,English,Excellent,4.2,63335,popular_fiction,340.86,204.516,2.99,968,Simon and Schuster Digital Sales Inc,2889,English
828,2012.0,The Serpent's Shadow,Rick Riordan,English,Excellent,4.28,82757,popular_fiction,345.42,0.0,3.03,968,"Amazon Digital Services,  Inc.",2889,English
829,2008.0,Duma Key,Stephen King,English,Intermediate,3.93,73807,popular_fiction,844.74,506.844,7.41,969,Macmillan,2889,English
830,2006.0,The Shifting Fog,Kate Morton,English,Intermediate,3.93,69948,popular_fiction,228.0,0.0,2.0,970,"Amazon Digital Services,  Inc.",2889,English
831,2000.0,,Robert Jordan,English,Intermediate,3.92,71355,fiction,597.36,358.416,5.24,970,"Amazon Digital Services,  Inc.",2889,English
832,2006.0,Proven Guilty,Jim Butcher,English,Famous,4.41,75133,popular_fiction,778.62,467.172,6.83,971,Simon and Schuster Digital Sales Inc,2889,English
833,1864.0,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· Ð¿Ð¾Ð´Ð¿Ð¾Ð»ÑŒÑ,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",English,Excellent,4.17,65900,popular_fiction,910.86,546.516,7.99,971,Random House LLC,2889,English
834,1940.0,The Heart is a Lonely Hunter,Carson McCullers,English,Intermediate,3.97,67643,popular_fiction,454.86,0.0,3.99,972,"Amazon Digital Services,  Inc.",2889,English
835,2014.0,The Infinite Sea,Rick Yancey,English,Intermediate,3.94,78314,popular_fiction,454.86,0.0,3.99,973,"Amazon Digital Services,  Inc.",2889,English
836,1958.0,The Once and Future King,T.H. White,English,Excellent,4.08,76911,nonfiction,746.7,448.02,6.55,973,Macmillan,2889,English
837,1992.0,Small Gods,Terry Pratchett,English,Excellent,4.27,72588,popular_fiction,1220.4,732.24,10.8,977,HarperCollins Publishers,2889,English
838,1999.0,"Bud, Not Buddy",Christopher Paul Curtis,English,Intermediate,3.89,73000,popular_fiction,431.66,258.996,3.82,980,"Amazon Digital Services,  Inc.",2889,English
839,2006.0,,Alison Bechdel,English,Excellent,4.12,48305,popular_fiction,902.87,541.722,7.99,981,Hachette Book Group,2889,English
840,2007.0,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,English,Excellent,4.1,61496,popular_fiction,563.87,0.0,4.99,982,"Amazon Digital Services,  Inc.",2889,English
841,2012.0,Ø§Ù„ÙÙŠÙ„ Ø§Ù„Ø£Ø²Ø±Ù‚,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,Arabic,Intermediate,3.8,53187,nonfiction,1128.87,677.322,9.99,984,"Amazon Digital Services,  Inc.",2889,Arabic
842,1980.0,The Indian in the Cupboard,Lynne Reid Banks,English,Intermediate,3.89,77046,popular_fiction,450.87,0.0,3.99,985,"Amazon Digital Services,  Inc.",2889,English
843,2012.0,A Memory of Light,"Robert Jordan, Brandon Sanderson",English,Famous,4.5,68410,popular_fiction,450.87,0.0,3.99,986,"Amazon Digital Services,  Inc.",2889,English
844,2012.0,Me and Earl and the Dying Girl,Jesse Andrews,English,Intermediate,3.58,82270,nonfiction,1241.87,745.122,10.99,988,Random House LLC,2889,English
845,2010.0,The Ugly Truth,Jeff Kinney,English,Excellent,4.16,68701,nonfiction,111.87,67.122,0.99,990,"Amazon Digital Services,  Inc.",2889,English
846,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,,Excellent,4.34,63691,popular_fiction,169.5,101.7,1.5,992,HarperCollins Publishers,2889,
847,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,English,Intermediate,3.84,71411,popular_fiction,450.87,270.522,3.99,993,Simon and Schuster Digital Sales Inc,2862,English
848,2002.0,2nd Chance,"James Patterson, Andrew Gross",English,Excellent,4.01,68834,popular_fiction,1388.77,833.262,12.29,993,HarperCollins Publishers,2862,English
849,1986.0,The Complete Maus,Art Spiegelman,English,Famous,4.53,76785,nonfiction,111.87,67.122,0.99,994,"Amazon Digital Services,  Inc.",2862,English
850,2001.0,The Eyre Affair,Jasper Fforde,English,Intermediate,3.92,85683,nonfiction,111.87,67.122,0.99,995,"Amazon Digital Services,  Inc.",2862,English
851,1989.0,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss",English,Excellent,4.17,61842,popular_fiction,111.87,0.0,0.99,996,"Amazon Digital Services,  Inc.",2862,English
852,1978.0,,"Louis Sachar, Adam McCauley",English,Excellent,4.14,74121,popular_fiction,864.45,518.67,7.65,997,Penguin Group (USA) LLC,2862,English
853,1998.0,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",English,Excellent,4.14,61498,nonfiction,1327.75,796.65,11.75,1000,Random House LLC,2862,English
854,2014.0,The Bone Clocks,David Mitchell,English,Intermediate,3.81,53151,popular_fiction,781.96,469.176,6.92,1001,Random House LLC,2862,English
855,1998.0,Black and Blue,Anna Quindlen,English,Intermediate,3.86,67753,popular_fiction,450.87,270.522,3.99,1001,"Amazon Digital Services,  Inc.",2862,English
856,2010.0,,"L.J. Smith, Kevin Williamson, Julie Plec",English,Excellent,4.1,59715,popular_fiction,337.87,0.0,2.99,1004,"Amazon Digital Services,  Inc.",2862,English
857,2004.0,The Last Juror,John Grisham,English,Intermediate,3.85,63114,nonfiction,970.67,582.402,8.59,1005,Penguin Group (USA) LLC,2862,English
858,2003.0,Diary,Chuck Palahniuk,English,Intermediate,3.6,58428,popular_fiction,1015.87,609.522,8.99,1006,Hachette Book Group,2862,English
859,2005.0,Eleven on Top,Janet Evanovich,English,Excellent,4.15,84363,popular_fiction,846.37,507.822,7.49,1006,Penguin Group (USA) LLC,2862,English
860,2005.0,Tintenblut,"Cornelia Funke, Anthea Bell",English,Intermediate,3.91,82291,popular_fiction,789.87,473.922,6.99,1007,"Amazon Digital Services,  Inc.",2862,English
861,2003.0,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,English,Intermediate,3.75,56548,popular_fiction,111.87,67.122,0.99,1007,"Amazon Digital Services,  Inc.",2862,English
862,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,English,Intermediate,3.99,69087,nonfiction,224.87,134.922,1.99,1008,"Amazon Digital Services,  Inc.",2862,English
863,2007.0,White Night,Jim Butcher,English,Famous,4.41,73534,fiction,111.87,67.122,0.99,1009,"Amazon Digital Services,  Inc.",2862,English
864,2014.0,The Miniaturist,Jessie Burton,English,Intermediate,3.58,56344,popular_fiction,224.87,134.922,1.99,1010,HarperCollins Publishers,2862,English
865,1984.0,Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman",English,Excellent,4.03,76219,nonfiction,992.14,595.284,8.78,1011,Simon and Schuster Digital Sales Inc,2862,English
866,2006.0,The Lost Colony,Eoin Colfer,English,Excellent,4.01,103844,nonfiction,282.5,169.5,2.5,1012,"Amazon Digital Services,  Inc.",2862,English
867,2006.0,Extras,Scott Westerfeld,English,Intermediate,3.59,85873,popular_fiction,110.88,66.528,0.99,1013,"Amazon Digital Services,  Inc.",2862,English
868,2005.0,The Burning Bridge,John Flanagan,English,Excellent,4.28,74156,nonfiction,838.88,503.328,7.49,1015,Macmillan,2862,English
869,2014.0,The Book of Life,Deborah Harkness,English,Excellent,4.15,63027,popular_fiction,334.88,0.0,2.99,1019,"Amazon Digital Services,  Inc.",2862,English
870,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,English,Intermediate,3.89,66049,popular_fiction,670.88,0.0,5.99,1020,"Amazon Digital Services,  Inc.",4480,English
871,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",English,Excellent,4.2,78487,nonfiction,334.88,200.928,2.99,1020,"Amazon Digital Services,  Inc.",4480,English
872,2009.0,Horns,Joe Hill,English,Intermediate,3.92,66287,nonfiction,334.88,200.928,2.99,1022,Hachette Book Group,4480,English
873,2011.0,Catherine the Great: Portrait of a Woman,Robert K. Massie,English,Intermediate,3.91,66591,popular_fiction,110.88,0.0,0.99,1023,"Amazon Digital Services,  Inc.",4480,English
874,2009.0,The Year of the Flood,Margaret Atwood,English,Excellent,4.05,68597,popular_fiction,894.88,536.928,7.99,1024,Simon and Schuster Digital Sales Inc,4480,English
875,2009.0,Winter Garden,Kristin Hannah,English,Excellent,4.13,66577,popular_fiction,334.88,0.0,2.99,1027,"Amazon Digital Services,  Inc.",4480,English
876,2003.0,The King of Torts,John Grisham,English,Intermediate,3.67,61835,nonfiction,670.88,402.528,5.99,1027,HarperCollins Publishers,4480,English
877,2006.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",English,Excellent,4.34,46551,popular_fiction,446.88,0.0,3.99,1030,"Amazon Digital Services,  Inc.",4440,English
878,2008.0,The 3 Mistakes of My Life,Chetan Bhagat,English,Intermediate,2.97,53331,popular_fiction,894.88,536.928,7.99,1032,Random House LLC,4440,English
879,1926.0,The Murder of Roger Ackroyd,Agatha Christie,English,Excellent,4.2,71354,nonfiction,842.24,505.344,7.52,1032,"Amazon Digital Services,  Inc.",4440,English
880,1940.0,Native Son ,Richard Wright,English,Intermediate,3.96,66194,popular_fiction,334.88,0.0,2.99,1033,"Amazon Digital Services,  Inc.",4440,English
881,2008.0,Shadow's Edge,Brent Weeks,English,Excellent,4.27,66390,popular_fiction,1326.08,795.648,11.84,1033,Random House LLC,4440,English
882,2011.0,Under the Never Sky,Veronica Rossi,English,Excellent,4.01,74029,popular_fiction,446.88,0.0,3.99,1034,"Amazon Digital Services,  Inc.",4440,English
883,2003.0,True Believer,Nicholas Sparks,English,Intermediate,3.8,62840,popular_fiction,558.88,0.0,4.99,1035,"Amazon Digital Services,  Inc.",4440,English
884,2011.0,The Lean Startupâ€Ž,Eric Ries,English,Excellent,4.04,86284,popular_fiction,110.88,66.528,0.99,1036,"Amazon Digital Services,  Inc.",4440,English
885,2012.0,The Golden Lily,Richelle Mead,English,Excellent,4.36,86929,popular_fiction,1230.88,738.528,10.99,1037,Penguin Group (USA) LLC,4440,English
886,2008.0,Chasing Harry Winston,Lauren Weisberger,English,Novice,3.32,63342,popular_fiction,558.88,335.328,4.99,1042,Random House LLC,4440,English
887,1983.0,Magician's Gambit,David Eddings,,Excellent,4.13,69616,popular_fiction,334.88,0.0,2.99,1042,"Amazon Digital Services,  Inc.",4440,
888,2009.0,,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",English,Famous,4.43,57279,popular_fiction,838.88,503.328,7.49,1043,Penguin Group (USA) LLC,4440,English
889,1960.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,English,Excellent,4.15,64391,popular_fiction,334.88,200.928,2.99,1044,HarperCollins Publishers,4440,English
890,2005.0,A Long Way Down,Nick Hornby,English,Novice,3.41,59843,nonfiction,446.88,268.128,3.99,1046,Hachette Book Group,4440,English
891,1993.0,Out from Boneville,"Jeff Smith, Steve Hamaker",English,Excellent,4.16,62330,popular_fiction,670.88,0.0,5.99,1048,"Amazon Digital Services,  Inc.",4400,English
892,1995.0,Rose Madder,Stephen King,English,Intermediate,3.66,70921,popular_fiction,222.88,133.728,1.99,1049,Simon and Schuster Digital Sales Inc,4400,English
893,1998.0,"Die Trying (Jack Reacher, #2)",Lee Child,English,Intermediate,4.0,62128,popular_fiction,334.88,200.928,2.99,1050,Macmillan,4400,English
894,2011.0,Beautiful Chaos,"Kami Garcia, Margaret Stohl, Paz Pruneda",English,Intermediate,3.95,69709,popular_fiction,222.88,133.728,1.99,1050,Hachette Book Group,4400,English
895,1999.0,Keeping Faith,Jodi Picoult,,Intermediate,3.79,62405,popular_fiction,109.89,0.0,0.99,1052,"Amazon Digital Services,  Inc.",4400,
896,2007.0,Heart-Shaped Box,Joe Hill,English,Intermediate,3.82,65005,popular_fiction,331.89,0.0,2.99,1052,"Amazon Digital Services,  Inc.",4400,English
897,2010.0,Cabin Fever,Jeff Kinney,English,Excellent,4.21,63347,nonfiction,1330.89,798.534,11.99,1053,Penguin Group (USA) LLC,4400,English
898,2008.0,,Brent Weeks,English,Excellent,4.29,64961,fiction,442.89,0.0,3.99,1054,"Amazon Digital Services,  Inc.",4400,English
899,2005.0,Everyone Worth Knowing,Lauren Weisberger,English,Novice,3.39,59932,popular_fiction,109.89,0.0,0.99,1055,"Amazon Digital Services,  Inc.",4400,English
900,1986.0,Redwall,Brian Jacques,English,Excellent,4.11,73918,popular_fiction,331.89,0.0,2.99,1056,"Amazon Digital Services,  Inc.",4400,English
901,1848.0,Manifest der Kommunistischen Partei,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",English,Intermediate,3.51,56464,popular_fiction,331.89,0.0,2.99,1057,"Amazon Digital Services,  Inc.",4400,English
902,2016.0,The Woman in Cabin 10,Ruth Ware,English,Intermediate,3.67,90541,nonfiction,109.89,65.934,0.99,1058,"Amazon Digital Services,  Inc.",4400,English
903,1826.0,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,English,Intermediate,3.69,67632,popular_fiction,109.89,0.0,0.99,1058,"Amazon Digital Services,  Inc.",4400,English
904,1979.0,Sophie's Choice,William Styron,English,Excellent,4.18,66923,nonfiction,220.89,132.534,1.99,1059,"Amazon Digital Services,  Inc.",4400,English
905,2004.0,Shopaholic and Sister,Sophie Kinsella,English,Intermediate,3.64,69007,popular_fiction,331.89,0.0,2.99,1059,"Amazon Digital Services,  Inc.",4400,English
906,2010.0,The Iron Daughter,Julie Kagawa,English,Excellent,4.13,93340,popular_fiction,331.89,0.0,2.99,1060,"Amazon Digital Services,  Inc.",4400,English
907,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,English,Intermediate,3.92,57468,nonfiction,899.1,539.46,8.1,1061,"Amazon Digital Services,  Inc.",4400,English
908,2012.0,The Age of Miracles,Karen Thompson Walker,English,Intermediate,3.64,61296,popular_fiction,1314.24,788.544,11.84,1062,Random House LLC,4400,English
909,2009.0,Have a Little Faith: A True Story,Mitch Albom,English,Excellent,4.16,60002,nonfiction,220.89,132.534,1.99,1066,Hachette Book Group,4400,English
910,2006.0,My Life in France,"Julia Child, Alex Prud'Homme",English,Excellent,4.16,63100,popular_fiction,1330.89,798.534,11.99,1066,Penguin Group (USA) LLC,4400,English
911,2014.0,The Rosie Effect,Graeme Simsion,English,Intermediate,3.56,27308,popular_fiction,1225.44,735.264,11.04,1068,Macmillan,4360,English
912,2011.0,The Secret of the Nagas.,Amish Tripathi,English,Intermediate,3.98,50158,popular_fiction,109.89,65.934,0.99,1069,"Amazon Digital Services,  Inc.",4360,English
913,1982.0,Ham on Rye,Charles Bukowski,,Excellent,4.16,54140,popular_fiction,196.47,0.0,1.77,1071,"Amazon Digital Services,  Inc.",4360,
914,2001.0,Flipped,Wendelin Van Draanen,English,Intermediate,3.94,79264,nonfiction,109.89,0.0,0.99,1072,"Amazon Digital Services,  Inc.",4360,English
915,2003.0,Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",,Intermediate,3.81,53384,popular_fiction,109.89,0.0,0.99,1073,"Amazon Digital Services,  Inc.",4360,
916,1941.0,Make Way for Ducklings,Robert McCloskey,,Excellent,4.21,70704,nonfiction,637.14,382.284,5.74,1074,HarperCollins Publishers,4360,
917,1995.0,Relic,"Douglas Preston, Lincoln Child",English,Excellent,4.01,68011,popular_fiction,858.03,514.818,7.73,1075,Hachette Book Group,4360,English
918,1995.0,Notes from a Small Island,Bill Bryson,English,Intermediate,3.91,66947,popular_fiction,442.89,0.0,3.99,1076,"Amazon Digital Services,  Inc.",4360,English
919,2008.0,Small Favor,Jim Butcher,English,Famous,4.43,70029,nonfiction,1219.89,731.934,10.99,1077,Random House LLC,4360,English
920,2009.0,The Walking Dead Compendium Volume 1,Robert Kirkman,English,Famous,4.43,57764,popular_fiction,331.89,0.0,2.99,1078,"Amazon Digital Services,  Inc.",4360,English
921,2005.0,Princess Academy,Shannon Hale,English,Excellent,4.01,82470,popular_fiction,1414.14,848.484,12.74,1080,Simon and Schuster Digital Sales Inc,4360,English
922,2015.0,"Everything, Everything","Nicola Yoon, David Yoon",English,Excellent,4.11,132552,popular_fiction,331.89,0.0,2.99,1081,"Amazon Digital Services,  Inc.",4360,English
923,1912.0,Pygmalion,George Bernard Shaw,English,Intermediate,3.9,70079,popular_fiction,331.89,0.0,2.99,1082,"Amazon Digital Services,  Inc.",4360,English
924,2012.0,Flight Behavior,Barbara Kingsolver,English,Intermediate,3.75,57078,popular_fiction,109.89,65.934,0.99,1085,"Amazon Digital Services,  Inc.",4360,English
925,2008.0,Grip of the Shadow Plague,Brandon Mull,English,Excellent,4.26,65638,popular_fiction,548.9,0.0,4.99,1089,"Amazon Digital Services,  Inc.",4360,English
926,1999.0,Bridget Jones: The Edge of Reason,Helen Fielding,English,Intermediate,3.53,73093,nonfiction,1098.9,659.34,9.99,1090,"Amazon Digital Services,  Inc.",4360,English
927,1994.0,Captain Corelli's Mandolin,Louis de BerniÃ¨res,English,Intermediate,3.95,57583,popular_fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4360,English
928,2004.0,At First Sight,Nicholas Sparks,English,Intermediate,3.81,62219,popular_fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4320,English
929,2000.0,Down Under,Bill Bryson,English,Excellent,4.05,58688,popular_fiction,438.9,0.0,3.99,1093,"Amazon Digital Services,  Inc.",4320,English
930,1894.0,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,English,Excellent,4.32,56918,nonfiction,1230.9,738.54,11.19,1095,HarperCollins Publishers,4320,English
931,2012.0,The Orphan Master's Son,Adam Johnson,English,Excellent,4.06,52765,popular_fiction,108.9,65.34,0.99,1097,Macmillan,4320,English
932,1984.0,Enchanters' End Game,David Eddings,English,Excellent,4.17,69134,popular_fiction,438.9,0.0,3.99,1098,"Amazon Digital Services,  Inc.",4320,English
933,2003.0,Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",English,Excellent,4.36,71353,nonfiction,108.9,0.0,0.99,1099,"Amazon Digital Services,  Inc.",4320,English
934,1967.0,The Chosen,Chaim Potok,English,Excellent,4.03,70701,fiction,218.9,131.34,1.99,1099,"Amazon Digital Services,  Inc.",4320,English
935,1958.0,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨",English,Excellent,4.09,61256,popular_fiction,438.9,0.0,3.99,1100,"Amazon Digital Services,  Inc.",4320,English
936,2008.0,El juego del Ã¡ngel,"Carlos Ruiz ZafÃ³n, Lucia Graves",English,Intermediate,3.86,46225,popular_fiction,1351.9,811.14,12.29,1101,HarperCollins Publishers,4320,English
937,2004.0,Where Rainbows End,Cecelia Ahern,English,Intermediate,3.95,55236,nonfiction,1208.9,725.34,10.99,1101,Random House LLC,4320,English
938,1963.0,Amelia Bedelia,"Peggy Parish, Fritz Siebel",English,Excellent,4.15,72329,popular_fiction,878.9,527.34,7.99,1102,Penguin Group (USA) LLC,4320,English
939,2012.0,This Man,Jodi Ellen Malpas,English,Excellent,4.13,79461,popular_fiction,108.9,65.34,0.99,1102,"Amazon Digital Services,  Inc.",4320,English
